Structure,Experiment,Dataset Size,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
chain_structure,3.0,1000,A,1,8.592604129789355e-06,0.00011772942065199719,2.9216344356536865
chain_structure,3.0,1000,B,1,0.0062636611261028124,0.0005536701026730164,2.9216344356536865
chain_structure,3.0,1000,C,1,0.005535762559806055,0.00020350357897511292,2.9216344356536865
chain_structure,3.0,1000,A,2,7.069589800091751e-05,6.590247412319606e-05,5.232210159301758
chain_structure,3.0,1000,B,2,0.0008585710158160461,0.0018067775891187545,5.232210159301758
chain_structure,3.0,1000,C,2,0.001515771413316996,0.0012061096829270512,5.232210159301758
chain_structure,3.0,1000,A,3,3.1575274783426314e-05,0.0017322722987941457,3.531024694442749
chain_structure,3.0,1000,B,3,0.011310334570452135,0.0023500213228075826,3.531024694442749
chain_structure,3.0,1000,C,3,0.011942585154303374,0.0039754333856162685,3.531024694442749
chain_structure,3.0,1000,A,4,0.0032232190870908582,0.0007574038273200027,3.0067520141601562
chain_structure,3.0,1000,B,4,0.0005306258461530268,0.0002895749246787315,3.0067520141601562
chain_structure,3.0,1000,C,4,0.007773427983084733,0.008735608371622763,3.0067520141601562
chain_structure,3.0,1000,A,5,0.010242058091666457,2.9142121001027137e-05,3.6841299533843994
chain_structure,3.0,1000,B,5,0.00980024806017152,0.0007647422518895306,3.6841299533843994
chain_structure,3.0,1000,C,5,0.006996661762860608,0.0030398263727096624,3.6841299533843994
chain_structure,3.0,1000,A,6,0.02435839259679559,0.0009900038422612015,3.121037244796753
chain_structure,3.0,1000,B,6,0.0018241264407076636,0.000123916569372999,3.121037244796753
chain_structure,3.0,1000,C,6,0.0058760666725719245,0.0014935597801674439,3.121037244796753
chain_structure,3.0,1000,A,7,0.00019648904456792942,0.0005637679708753261,4.010133981704712
chain_structure,3.0,1000,B,7,0.005971593868119871,0.0013958351193894937,4.010133981704712
chain_structure,3.0,1000,C,7,0.007522068021433994,0.0021077352741669733,4.010133981704712
chain_structure,3.0,1000,A,8,0.0012652396562872655,0.0004473131166531797,3.1983814239501953
chain_structure,3.0,1000,B,8,0.0018428118733364056,0.003924761709302516,3.1983814239501953
chain_structure,3.0,1000,C,8,0.003332058475755399,0.00015032089936891467,3.1983814239501953
chain_structure,3.0,1000,A,9,0.005595645942646908,0.00011772942065199719,3.6610348224639893
chain_structure,3.0,1000,B,9,0.0038059453504768375,5.209738196003947e-05,3.6610348224639893
chain_structure,3.0,1000,C,9,7.040221632846318e-05,0.00034247794381558633,3.6610348224639893
chain_structure,3.0,1000,A,10,0.00040145773722693665,0.00018483530314762717,3.622912883758545
chain_structure,3.0,1000,B,10,0.0017185046224336966,0.0005297724330672053,3.622912883758545
chain_structure,3.0,1000,C,10,0.01671444264612325,0.008866100870574814,3.622912883758545
chain_structure,3.0,1000,A,11,0.0014183149144442186,7.2416950879943855e-06,3.2449867725372314
chain_structure,3.0,1000,B,11,0.0035775811878316762,0.0009093186969720548,3.2449867725372314
chain_structure,3.0,1000,C,11,0.00499841197936755,0.0012928974267837263,3.2449867725372314
chain_structure,3.0,1000,A,12,0.0007079802798281194,7.221210702089203e-06,3.5020625591278076
chain_structure,3.0,1000,B,12,0.007639160119921238,0.0011427572470656103,3.5020625591278076
chain_structure,3.0,1000,C,12,0.001570935815695798,0.0037919190561187636,3.5020625591278076
chain_structure,3.0,1000,A,13,0.00010874754075138483,0.0013367530841186977,3.7469370365142822
chain_structure,3.0,1000,B,13,0.000296126873630201,0.00030813597460824693,3.7469370365142822
chain_structure,3.0,1000,C,13,0.0032712616837199584,0.0019018061499999168,3.7469370365142822
chain_structure,3.0,1000,A,14,6.63668689307945e-05,0.0006931349809374508,2.947108030319214
chain_structure,3.0,1000,B,14,0.0021894448009404472,0.001151494671751221,2.947108030319214
chain_structure,3.0,1000,C,14,0.004949223177889246,0.0011459181188496817,2.947108030319214
chain_structure,3.0,1000,A,15,0.00028782211261433634,0.00026743833877523535,2.8043692111968994
chain_structure,3.0,1000,B,15,0.00015248640785238844,0.000583082227178789,2.8043692111968994
chain_structure,3.0,1000,C,15,0.005770420240200616,0.00462259282471676,2.8043692111968994
chain_structure,3.0,1000,A,16,0.010920726987645166,0.002555887764056259,3.627063035964966
chain_structure,3.0,1000,B,16,0.000508398018625583,0.0019032532337881977,3.627063035964966
chain_structure,3.0,1000,C,16,0.004680361283331474,0.0008413387050110565,3.627063035964966
chain_structure,3.0,1000,A,17,0.0024640779667618844,0.000920986527188512,2.8996448516845703
chain_structure,3.0,1000,B,17,0.033670403900899655,0.026996107101694134,2.8996448516845703
chain_structure,3.0,1000,C,17,0.018642582053606083,0.0006977228568832928,2.8996448516845703
chain_structure,3.0,1000,A,18,0.003988623596964048,0.0019984645492841756,3.138139009475708
chain_structure,3.0,1000,B,18,0.0012506782198031,0.00014015119594037952,3.138139009475708
chain_structure,3.0,1000,C,18,0.005949620766127563,0.0018750245917531511,3.138139009475708
