Structure,Experiment,Dataset Size,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
ritesh_s_structure,1.0,1000,A,1,0.0028408842128083353,0.0007223035975829802,7.392204284667969
ritesh_s_structure,1.0,1000,D,1,0.023329270702703655,0.007789550658044718,7.392204284667969
ritesh_s_structure,1.0,1000,F,1,0.008271606888847531,0.0035188680749829704,7.392204284667969
ritesh_s_structure,1.0,1000,B,1,0.0010609591703925891,0.0042263381177174986,7.392204284667969
ritesh_s_structure,1.0,1000,C,1,9.626920553242307e-05,0.0005765280579464911,7.392204284667969
ritesh_s_structure,1.0,1000,E,1,0.0011286681592631788,0.0003863981798449745,7.392204284667969
ritesh_s_structure,1.0,1000,G,1,0.025681003801610244,0.003405418123514935,7.392204284667969
ritesh_s_structure,1.0,1000,H,1,0.01071195233712998,0.003629137865093538,7.392204284667969
ritesh_s_structure,1.0,1000,I,1,0.007950437620131406,0.006299766638679625,7.392204284667969
ritesh_s_structure,1.0,1000,A,2,0.0011667320962098632,0.000347461306778013,6.864823818206787
ritesh_s_structure,1.0,1000,D,2,0.029234059376536593,0.03263330408311833,6.864823818206787
ritesh_s_structure,1.0,1000,F,2,0.012131334862680828,0.0027710489879753343,6.864823818206787
ritesh_s_structure,1.0,1000,B,2,3.7660280372654254e-07,1.774402416584997e-05,6.864823818206787
ritesh_s_structure,1.0,1000,C,2,7.781029720018004e-08,0.0005083899759659345,6.864823818206787
ritesh_s_structure,1.0,1000,E,2,0.009284003328059662,0.0008095145981797704,6.864823818206787
ritesh_s_structure,1.0,1000,G,2,0.003751157669214163,0.0033921157474735408,6.864823818206787
ritesh_s_structure,1.0,1000,H,2,0.004342569046077987,0.0011718345378722564,6.864823818206787
ritesh_s_structure,1.0,1000,I,2,0.011844900640712374,0.01075113119788716,6.864823818206787
ritesh_s_structure,1.0,1000,A,3,0.0055168468950964125,0.0006157627861873988,7.02339768409729
ritesh_s_structure,1.0,1000,D,3,0.015225898693735387,0.011174276359869829,7.02339768409729
ritesh_s_structure,1.0,1000,F,3,0.0028363098856921103,0.001837744383107269,7.02339768409729
ritesh_s_structure,1.0,1000,B,3,0.0006476029086862501,0.0007013080534059163,7.02339768409729
ritesh_s_structure,1.0,1000,C,3,0.0015768936567779092,0.00014044957917744814,7.02339768409729
ritesh_s_structure,1.0,1000,E,3,0.00765568546953076,0.0015804635145391858,7.02339768409729
ritesh_s_structure,1.0,1000,G,3,0.0014138799383014281,0.0028298462323449536,7.02339768409729
ritesh_s_structure,1.0,1000,H,3,0.003853928881104552,0.0010635626043585425,7.02339768409729
ritesh_s_structure,1.0,1000,I,3,0.008446294837475535,0.002093485203708313,7.02339768409729
ritesh_s_structure,1.0,1000,A,4,0.007553397601479932,0.0016385051563020392,5.810276508331299
ritesh_s_structure,1.0,1000,D,4,0.022866521983540385,0.030435064693086544,5.810276508331299
ritesh_s_structure,1.0,1000,F,4,0.003760731476899901,0.00841276123522499,5.810276508331299
ritesh_s_structure,1.0,1000,B,4,0.0001683498606540497,0.0016833246114911042,5.810276508331299
ritesh_s_structure,1.0,1000,C,4,0.0059191358343727365,0.0018253472933721787,5.810276508331299
ritesh_s_structure,1.0,1000,E,4,0.0018438628758729323,0.0007239467932456398,5.810276508331299
ritesh_s_structure,1.0,1000,G,4,0.007670675879545609,0.021226218625012366,5.810276508331299
ritesh_s_structure,1.0,1000,H,4,0.009200862939790853,0.005703641834023469,5.810276508331299
ritesh_s_structure,1.0,1000,I,4,0.010643347530348745,0.0017814980421856307,5.810276508331299
ritesh_s_structure,1.0,1000,A,5,0.000989801091741259,0.0006908924510575475,6.772390365600586
ritesh_s_structure,1.0,1000,D,5,0.026441025847970534,0.03309014777218023,6.772390365600586
ritesh_s_structure,1.0,1000,F,5,0.01911461216226652,0.008802261333300133,6.772390365600586
ritesh_s_structure,1.0,1000,B,5,0.00442366850395981,5.577451836276132e-05,6.772390365600586
ritesh_s_structure,1.0,1000,C,5,0.0004741261453071136,2.989766227134462e-05,6.772390365600586
ritesh_s_structure,1.0,1000,E,5,0.0008317728590718793,0.00043807159024559974,6.772390365600586
ritesh_s_structure,1.0,1000,G,5,0.051837814893144596,0.03211186885906776,6.772390365600586
ritesh_s_structure,1.0,1000,H,5,0.007879135837311358,0.001882485190166221,6.772390365600586
ritesh_s_structure,1.0,1000,I,5,0.011652140484283827,0.004979091534785517,6.772390365600586
ritesh_s_structure,1.0,1000,A,6,0.005106954729058859,0.0009207617659823045,5.608447313308716
ritesh_s_structure,1.0,1000,D,6,0.036479376059386476,0.01713210098653937,5.608447313308716
ritesh_s_structure,1.0,1000,F,6,0.00379939184227803,0.002615137217563926,5.608447313308716
ritesh_s_structure,1.0,1000,B,6,5.3582208761096886e-05,2.6215466313840845e-05,5.608447313308716
ritesh_s_structure,1.0,1000,C,6,0.00610926775835393,0.0014176570658897304,5.608447313308716
ritesh_s_structure,1.0,1000,E,6,0.002708211991343589,0.0010428371908978995,5.608447313308716
ritesh_s_structure,1.0,1000,G,6,0.008323306481295022,0.00369203432211371,5.608447313308716
ritesh_s_structure,1.0,1000,H,6,0.008641351285266536,0.001149451376953812,5.608447313308716
ritesh_s_structure,1.0,1000,I,6,0.0011251960862094948,0.0012038234971935822,5.608447313308716
ritesh_s_structure,1.0,1000,A,7,0.0014143548949464915,0.000407615575551459,5.65699577331543
ritesh_s_structure,1.0,1000,D,7,0.018477486719498868,0.008492178409363609,5.65699577331543
ritesh_s_structure,1.0,1000,F,7,0.007061735295235219,0.0020934722064733444,5.65699577331543
