Structure,Experiment,Dataset Size,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
complex_20_node_structure,2.0,1000,A,1,0.0015560366707288754,0.0002652986112092739,23.222492933273315
complex_20_node_structure,2.0,1000,D,1,0.16621611428001465,0.15012569509260065,23.222492933273315
complex_20_node_structure,2.0,1000,E,1,0.11411434567754435,0.0469078822838286,23.222492933273315
complex_20_node_structure,2.0,1000,F,1,0.004301326889905347,0.004751611026425954,23.222492933273315
complex_20_node_structure,2.0,1000,B,1,9.232932979576659e-05,4.0937730545677776e-05,23.222492933273315
complex_20_node_structure,2.0,1000,G,1,0.01565490743249767,0.3370544069084128,23.222492933273315
complex_20_node_structure,2.0,1000,H,1,0.1163021887901848,0.2827826937250259,23.222492933273315
complex_20_node_structure,2.0,1000,C,1,0.0005375256330494415,0.0006102616026863825,23.222492933273315
complex_20_node_structure,2.0,1000,I,1,0.005923213922064088,8.583251845959328e-05,23.222492933273315
complex_20_node_structure,2.0,1000,J,1,0.011888713186250056,0.002780782677013173,23.222492933273315
complex_20_node_structure,2.0,1000,K,1,0.0036763664467976765,0.002146904163812563,23.222492933273315
complex_20_node_structure,2.0,1000,L,1,0.005373889413099029,0.0009421693691040961,23.222492933273315
complex_20_node_structure,2.0,1000,M,1,0.015973750380955474,0.019406390541446217,23.222492933273315
complex_20_node_structure,2.0,1000,N,1,0.011979285424400401,0.0052821395610524275,23.222492933273315
complex_20_node_structure,2.0,1000,O,1,0.00018209340842439373,0.0001252665898945817,23.222492933273315
complex_20_node_structure,2.0,1000,P,1,0.00248710380261203,0.002212917596795554,23.222492933273315
complex_20_node_structure,2.0,1000,Q,1,0.003595532778043313,0.0032877003667804057,23.222492933273315
complex_20_node_structure,2.0,1000,R,1,0.0074370388636309,0.0034500231684617983,23.222492933273315
complex_20_node_structure,2.0,1000,S,1,0.009311245138851114,0.007628824704725876,23.222492933273315
complex_20_node_structure,2.0,1000,T,1,0.018578281807719706,0.010648165388464526,23.222492933273315
complex_20_node_structure,2.0,1000,A,2,0.0027095955094234257,2.669446490394375e-05,20.57161569595337
complex_20_node_structure,2.0,1000,D,2,0.09916770198381587,0.11847228101061891,20.57161569595337
complex_20_node_structure,2.0,1000,E,2,0.006747904134099304,0.48105356924851445,20.57161569595337
complex_20_node_structure,2.0,1000,F,2,0.0009102641836872486,0.0005291170112380348,20.57161569595337
complex_20_node_structure,2.0,1000,B,2,0.007612373972441883,0.0037180312919973604,20.57161569595337
complex_20_node_structure,2.0,1000,G,2,0.04325226791550471,0.3434297942980469,20.57161569595337
complex_20_node_structure,2.0,1000,H,2,0.0001302763491619753,0.0043891955573723,20.57161569595337
complex_20_node_structure,2.0,1000,C,2,0.0068810372744396026,0.0001254594753466367,20.57161569595337
complex_20_node_structure,2.0,1000,I,2,0.0038249377134283655,0.005913303034823949,20.57161569595337
complex_20_node_structure,2.0,1000,J,2,0.012882396039435763,0.009611588551722297,20.57161569595337
complex_20_node_structure,2.0,1000,K,2,0.008587761856243166,0.004686473140221847,20.57161569595337
complex_20_node_structure,2.0,1000,L,2,0.004855206693244095,0.0023395029529172935,20.57161569595337
complex_20_node_structure,2.0,1000,M,2,0.01568458249709204,0.004940632874140404,20.57161569595337
complex_20_node_structure,2.0,1000,N,2,0.008263907304138708,0.0036971795115331757,20.57161569595337
complex_20_node_structure,2.0,1000,O,2,0.00297231450156987,0.00021437794179862213,20.57161569595337
complex_20_node_structure,2.0,1000,P,2,0.013227574693695829,0.003724790393013591,20.57161569595337
complex_20_node_structure,2.0,1000,Q,2,0.010191938073690909,0.007488045661328643,20.57161569595337
complex_20_node_structure,2.0,1000,R,2,0.003279726700959022,0.0014442038558329612,20.57161569595337
complex_20_node_structure,2.0,1000,S,2,0.0012595675812498515,0.0029607445517221736,20.57161569595337
complex_20_node_structure,2.0,1000,T,2,0.017731062578734195,0.005285617945783083,20.57161569595337
complex_20_node_structure,2.0,1000,A,3,5.1543808889907995e-05,0.0005250981634290462,21.610656261444092
complex_20_node_structure,2.0,1000,D,3,0.25948029705110043,0.12485586101017715,21.610656261444092
complex_20_node_structure,2.0,1000,E,3,0.019001664620352986,0.016727552309513588,21.610656261444092
complex_20_node_structure,2.0,1000,F,3,7.823014383945173e-05,0.00023981308047349176,21.610656261444092
complex_20_node_structure,2.0,1000,B,3,0.010085182161882141,0.004086557275700566,21.610656261444092
