Structure,Experiment,Dataset Size,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
dense_structure,3.0,1000,A,1,0.0009903299122974475,3.100416041421864e-05,29.96259903907776
dense_structure,3.0,1000,D,1,0.005533782817765505,0.00713504131663033,29.96259903907776
dense_structure,3.0,1000,E,1,0.00314806374487513,0.0006323465005728137,29.96259903907776
dense_structure,3.0,1000,F,1,0.015072197478200315,0.000799142639706805,29.96259903907776
dense_structure,3.0,1000,B,1,0.008420381852665984,0.0010158404198357257,29.96259903907776
dense_structure,3.0,1000,G,1,0.02049570554688803,0.003880812026206139,29.96259903907776
dense_structure,3.0,1000,H,1,0.0004863699730482435,0.0022214985652877096,29.96259903907776
dense_structure,3.0,1000,C,1,0.0018979266653594527,2.8114684548430184e-05,29.96259903907776
dense_structure,3.0,1000,I,1,0.01545652858159928,0.0024233869264423287,29.96259903907776
dense_structure,3.0,1000,J,1,0.019093355049603227,0.009159609057159712,29.96259903907776
dense_structure,3.0,1000,K,1,0.004977085386275975,0.0011487857783412745,29.96259903907776
dense_structure,3.0,1000,L,1,0.005384088670621204,0.00015943893515102473,29.96259903907776
dense_structure,3.0,1000,M,1,0.0036477473535043428,0.0015143603297791653,29.96259903907776
dense_structure,3.0,1000,N,1,0.0020129379758014585,0.006551419856363098,29.96259903907776
dense_structure,3.0,1000,O,1,0.000497194933009067,0.003101751794140512,29.96259903907776
dense_structure,3.0,1000,P,1,0.003701743954298865,0.0002143829411736112,29.96259903907776
dense_structure,3.0,1000,Q,1,0.005644078834336187,0.005050231583847193,29.96259903907776
dense_structure,3.0,1000,R,1,0.00283469999498879,0.0005893780197117741,29.96259903907776
dense_structure,3.0,1000,S,1,0.0040452373220563565,0.0004373121570414543,29.96259903907776
dense_structure,3.0,1000,T,1,0.01344764956139665,0.005670595359152719,29.96259903907776
dense_structure,3.0,1000,U,1,0.016000949507939084,0.009884085386899312,29.96259903907776
dense_structure,3.0,1000,A,2,0.0032003990959137765,3.100416041421864e-05,27.451428651809692
dense_structure,3.0,1000,D,2,0.01539124107557243,0.01075040442774083,27.451428651809692
dense_structure,3.0,1000,E,2,0.01275233131824985,0.004966435936062589,27.451428651809692
dense_structure,3.0,1000,F,2,8.22660952582839e-05,0.00033780140187793326,27.451428651809692
dense_structure,3.0,1000,B,2,0.002278167620746837,0.0001762321825854148,27.451428651809692
dense_structure,3.0,1000,G,2,0.008405600646652038,0.009279204872767639,27.451428651809692
dense_structure,3.0,1000,H,2,0.016940846055953484,0.003577541146712302,27.451428651809692
dense_structure,3.0,1000,C,2,0.0004064465032179703,2.8114684548430184e-05,27.451428651809692
dense_structure,3.0,1000,I,2,0.0067592397983509064,0.001530144774048012,27.451428651809692
dense_structure,3.0,1000,J,2,0.006711567523585987,0.0033084615673296125,27.451428651809692
dense_structure,3.0,1000,K,2,0.015677279438579057,0.006155652359404864,27.451428651809692
dense_structure,3.0,1000,L,2,0.01948337195604019,0.0018602681455040094,27.451428651809692
dense_structure,3.0,1000,M,2,0.0052000438928836695,0.004618193124702413,27.451428651809692
dense_structure,3.0,1000,N,2,0.002628443224452171,0.001969549983196333,27.451428651809692
dense_structure,3.0,1000,O,2,0.007593224738408347,0.0023765383434007463,27.451428651809692
dense_structure,3.0,1000,P,2,0.0016796453614476067,0.000447445766508809,27.451428651809692
dense_structure,3.0,1000,Q,2,0.009634550514258464,0.003955825658235516,27.451428651809692
dense_structure,3.0,1000,R,2,0.0046462050287289,0.0034656231014094543,27.451428651809692
dense_structure,3.0,1000,S,2,0.006234732823313847,0.004515383717210405,27.451428651809692
dense_structure,3.0,1000,T,2,0.010949104983563869,0.007147747145071985,27.451428651809692
dense_structure,3.0,1000,U,2,0.024459868325028694,0.01378893316477241,27.451428651809692
dense_structure,3.0,1000,A,3,0.0053736972579348785,1.2567959199934978e-05,28.360564947128296
dense_structure,3.0,1000,D,3,0.003345946445438267,0.0010055600297578953,28.360564947128296
dense_structure,3.0,1000,E,3,0.0016930975288490086,0.000502755070015083,28.360564947128296
dense_structure,3.0,1000,F,3,0.0008519818928182992,0.0004866315644207605,28.360564947128296
