Structure,Experiment,Dataset Size,Fold,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
sparse_structure,6,5,1,A,1,0.5572494847295495,0.5838354586647657,4.094446659088135
sparse_structure,6,5,1,E,1,2.3450646665785864,2.321674727707097,4.094446659088135
sparse_structure,6,5,1,B,1,1.1327999364967045,2.7546511638065856,4.094446659088135
sparse_structure,6,5,1,C,1,0.004454246558662674,0.005370193304081068,4.094446659088135
sparse_structure,6,5,1,D,1,1.717506616189334,4.0557735150957015,4.094446659088135
sparse_structure,6,5,1,F,1,3.0981831974547083,1.007138771662572,4.094446659088135
sparse_structure,6,5,1,G,1,1.757999695181022,2.182253678896752,4.094446659088135
sparse_structure,6,5,1,H,1,1.6082609467365139,3.8523296985138353,4.094446659088135
sparse_structure,6,5,2,A,1,0.06361351878192496,0.15493173045011005,6.417006969451904
sparse_structure,6,5,2,E,1,0.24609670401567194,1.1890634688125032,6.417006969451904
sparse_structure,6,5,2,B,1,1.5295203078757478,2.7546511638065856,6.417006969451904
sparse_structure,6,5,2,C,1,0.05492191972820537,0.02837472861066545,6.417006969451904
sparse_structure,6,5,2,D,1,0.17070254931538112,0.013161899775877783,6.417006969451904
sparse_structure,6,5,2,F,1,2.688395032711661,3.909764463277092,6.417006969451904
sparse_structure,6,5,2,G,1,2.8735232118536302,4.364065766267739,6.417006969451904
sparse_structure,6,5,2,H,1,0.004706933045306193,0.007748859911826757,6.417006969451904
sparse_structure,6,5,1,A,2,0.04315666624184733,0.15493173045011005,6.037917137145996
sparse_structure,6,5,1,E,2,1.2982466344633083,1.9157749056038065,6.037917137145996
sparse_structure,6,5,1,B,2,0.07144131928823824,0.08948163116551691,6.037917137145996
sparse_structure,6,5,1,C,2,0.0018127451926608917,0.005370193304081068,6.037917137145996
sparse_structure,6,5,1,D,2,2.0416281002088046,4.0557735150957015,6.037917137145996
sparse_structure,6,5,1,F,2,1.8634791760903076,4.274844694156512,6.037917137145996
sparse_structure,6,5,1,G,2,2.269017738495884,4.799449152171913,6.037917137145996
sparse_structure,6,5,1,H,2,2.2064881446313107,2.1639086527287787,6.037917137145996
sparse_structure,6,5,2,A,2,0.06334970454251006,0.15493173045011005,7.851593017578125
sparse_structure,6,5,2,E,2,0.21212660933641836,1.4592798490862264,7.851593017578125
sparse_structure,6,5,2,B,2,0.0022228758895621835,0.003990218698781141,7.851593017578125
sparse_structure,6,5,2,C,2,0.006932619641137075,0.02837472861066545,7.851593017578125
sparse_structure,6,5,2,D,2,2.502094763775337,4.0557735150957015,7.851593017578125
sparse_structure,6,5,2,F,2,2.666399601319474,5.875521392894202,7.851593017578125
sparse_structure,6,5,2,G,2,2.204202347302253,4.628388757371761,7.851593017578125
sparse_structure,6,5,2,H,2,1.5051409769194297,2.695519558959166,7.851593017578125
sparse_structure,6,5,1,A,3,0.07657206073644662,0.15493173045011005,6.737463474273682
sparse_structure,6,5,1,E,3,2.1162536283029176,2.321674727707097,6.737463474273682
sparse_structure,6,5,1,B,3,1.4436660567009583,2.7546511638065856,6.737463474273682
sparse_structure,6,5,1,C,3,1.8861360943648329,4.472658974401199,6.737463474273682
sparse_structure,6,5,1,D,3,3.1842697837757816,6.102665771725267,6.737463474273682
sparse_structure,6,5,1,F,3,0.017713630417032514,0.034938229136531426,6.737463474273682
sparse_structure,6,5,1,G,3,2.5475213183617065,2.8890759058681454,6.737463474273682
sparse_structure,6,5,1,H,3,2.330582110543451,2.4826373721608204,6.737463474273682
sparse_structure,6,5,2,A,3,0.08457876560351979,0.15493173045011005,7.355641841888428
sparse_structure,6,5,2,E,3,2.271889992870591,4.639889748209301,7.355641841888428
sparse_structure,6,5,2,B,3,0.9204337162491836,2.7546511638065856,7.355641841888428
sparse_structure,6,5,2,C,3,0.07634579398688565,0.02837472861066545,7.355641841888428
sparse_structure,6,5,2,D,3,0.12457289782592201,0.013161899775877783,7.355641841888428
sparse_structure,6,5,2,F,3,3.68008153302737,0.02007437113651732,7.355641841888428
sparse_structure,6,5,2,G,3,2.073484986178061,4.364065766267739,7.355641841888428
sparse_structure,6,5,2,H,3,0.1901115140403504,2.613258521852708,7.355641841888428
sparse_structure,6,5,1,A,4,0.05882932587340045,0.15493173045011005,6.119133472442627
sparse_structure,6,5,1,E,4,0.002568320689229367,0.00310142836412337,6.119133472442627
sparse_structure,6,5,1,B,4,1.5815362357822547,2.7546511638065856,6.119133472442627
sparse_structure,6,5,1,C,4,2.89504813392234,5.6647425157073075,6.119133472442627
