Structure,Experiment,Dataset Size,Fold,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
dense_structure,2,5,2,M,7,0.49078194247050005,0.5088670784909038,9.503201723098755
dense_structure,2,5,2,N,7,0.7712583786935199,1.2036901095834032,9.503201723098755
dense_structure,2,5,2,O,7,0.31447251786228414,0.4660844940259222,9.503201723098755
dense_structure,2,5,2,P,7,3.3216178479930853,4.693407303086486,9.503201723098755
dense_structure,2,5,2,Q,7,1.3918944668958229,3.0376261260010895,9.503201723098755
dense_structure,2,5,2,R,7,0.5247748622853765,0.0006575911264936063,9.503201723098755
dense_structure,2,5,2,S,7,0.24723702890362217,0.0007394335616245883,9.503201723098755
dense_structure,2,5,2,T,7,0.8041064753630233,1.353051474976803,9.503201723098755
dense_structure,2,5,2,U,7,0.5832976954791572,0.8946948765826651,9.503201723098755
dense_structure,2,5,1,A,8,0.07163466776505487,0.011405696722377498,8.10055661201477
dense_structure,2,5,1,D,8,3.467130875077627,3.2570736369248783,8.10055661201477
dense_structure,2,5,1,E,8,1.0984969444839445,1.4006624697715666,8.10055661201477
dense_structure,2,5,1,F,8,1.741273100603557,4.552308762252485,8.10055661201477
dense_structure,2,5,1,B,8,0.09457069698665702,0.544101300835441,8.10055661201477
dense_structure,2,5,1,G,8,2.086279800563897,0.29697724251146196,8.10055661201477
dense_structure,2,5,1,H,8,1.3023159097449066,0.02217909912864389,8.10055661201477
dense_structure,2,5,1,C,8,0.1375197544071271,0.3967071232026439,8.10055661201477
dense_structure,2,5,1,I,8,0.10281861806022885,0.11505130265018036,8.10055661201477
dense_structure,2,5,1,J,8,0.19392789521988962,0.6294306650309656,8.10055661201477
dense_structure,2,5,1,K,8,1.1936557953199554,2.46495723684606,8.10055661201477
dense_structure,2,5,1,L,8,0.24885515918277135,0.8467160993662008,8.10055661201477
dense_structure,2,5,1,M,8,1.0481990982106906,0.16878961161520278,8.10055661201477
dense_structure,2,5,1,N,8,1.8719692588197145,0.97375101050146,8.10055661201477
dense_structure,2,5,1,O,8,3.1132117022756596,4.443139444296643,8.10055661201477
dense_structure,2,5,1,P,8,1.1579756533471532,2.9373705431860238,8.10055661201477
dense_structure,2,5,1,Q,8,3.8652814921334837,1.9938007527216144,8.10055661201477
dense_structure,2,5,1,R,8,1.1651993986820453,1.7745506936325965,8.10055661201477
dense_structure,2,5,1,S,8,1.917986936615448,1.2596466927496373,8.10055661201477
dense_structure,2,5,1,T,8,0.8701600590389579,2.0015514209406065,8.10055661201477
dense_structure,2,5,1,U,8,0.5812556778401718,0.011697833903008381,8.10055661201477
dense_structure,2,5,2,A,8,0.07353719627881189,0.12253837056587932,10.269831418991089
dense_structure,2,5,2,D,8,0.004912024761049225,0.13280205794109853,10.269831418991089
dense_structure,2,5,2,E,8,1.499124850499542,3.330736149983239,10.269831418991089
dense_structure,2,5,2,F,8,0.7032300237328419,1.6518313348808238,10.269831418991089
dense_structure,2,5,2,B,8,0.16982043047439296,0.20209250940244844,10.269831418991089
dense_structure,2,5,2,G,8,0.206590180440842,0.8529551136730269,10.269831418991089
dense_structure,2,5,2,H,8,0.0003370426826705339,0.040992641037732556,10.269831418991089
dense_structure,2,5,2,C,8,0.21744202215228053,0.2365387195237286,10.269831418991089
dense_structure,2,5,2,I,8,0.10117998064818617,0.06437714524267216,10.269831418991089
dense_structure,2,5,2,J,8,2.3412757838532596,0.7077970204286923,10.269831418991089
