Structure,Experiment,Dataset Size,Fold,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
sparse_structure_2,2,5,1,A,1,0.0002985868412932872,0.08989335699389478,3.6325631141662598
sparse_structure_2,2,5,1,G,1,1.7019375350429042,3.396922473508356,3.6325631141662598
sparse_structure_2,2,5,1,B,1,0.38255799825866654,2.2567845611730153,3.6325631141662598
sparse_structure_2,2,5,1,C,1,0.1255157019368769,0.981345878787403,3.6325631141662598
sparse_structure_2,2,5,1,D,1,0.010813407285018062,0.014378398527317399,3.6325631141662598
sparse_structure_2,2,5,1,H,1,0.26737865919289666,1.672448947847544,3.6325631141662598
sparse_structure_2,2,5,1,I,1,0.21274679161541946,0.8198652843948215,3.6325631141662598
sparse_structure_2,2,5,1,E,1,0.05337978365119794,0.12991514122728612,3.6325631141662598
sparse_structure_2,2,5,1,J,1,1.0755765953742256,1.4316706139149862,3.6325631141662598
sparse_structure_2,2,5,1,F,1,0.018301049672717534,0.01593270168639309,3.6325631141662598
sparse_structure_2,2,5,2,A,1,0.0061579982289061,0.08989335699389478,4.305585861206055
sparse_structure_2,2,5,2,G,1,0.7710971280754721,3.4220362027758515,4.305585861206055
sparse_structure_2,2,5,2,B,1,0.1014346453863822,0.018810014047267926,4.305585861206055
sparse_structure_2,2,5,2,C,1,0.15959934500240963,0.981345878787403,4.305585861206055
sparse_structure_2,2,5,2,D,1,0.13667330850694248,0.1318962232882339,4.305585861206055
sparse_structure_2,2,5,2,H,1,1.352416261194171,3.2168990876321173,4.305585861206055
sparse_structure_2,2,5,2,I,1,0.5362204543788011,4.695544025071814,4.305585861206055
sparse_structure_2,2,5,2,E,1,0.005727816412389369,0.01608810420595748,4.305585861206055
sparse_structure_2,2,5,2,J,1,0.38374297379485073,0.7902298290285159,4.305585861206055
sparse_structure_2,2,5,2,F,1,0.07451561624526926,0.1365219761766872,4.305585861206055
sparse_structure_2,2,5,1,A,2,0.0005238663244571434,0.08989335699389478,4.029090166091919
sparse_structure_2,2,5,1,G,2,2.263722980839407,0.04346179938160495,4.029090166091919
sparse_structure_2,2,5,1,B,2,2.558236892208945,8.144166253391749,4.029090166091919
sparse_structure_2,2,5,1,C,2,0.09184355073187263,0.981345878787403,4.029090166091919
sparse_structure_2,2,5,1,D,2,1.0099375275923053,4.103883627678295,4.029090166091919
sparse_structure_2,2,5,1,H,2,0.1293733670495141,1.6517628721715167,4.029090166091919
sparse_structure_2,2,5,1,I,2,0.1910696887626439,0.1682982572544785,4.029090166091919
sparse_structure_2,2,5,1,E,2,0.11597423995011286,0.12991514122728612,4.029090166091919
sparse_structure_2,2,5,1,J,2,0.172041962024922,1.5116924641872171,4.029090166091919
sparse_structure_2,2,5,1,F,2,0.715441698139379,4.054421106784727,4.029090166091919
sparse_structure_2,2,5,2,A,2,0.004086668298595603,0.08989335699389478,4.976185083389282
sparse_structure_2,2,5,2,G,2,0.03974882580861169,0.002296447529009739,4.976185083389282
sparse_structure_2,2,5,2,B,2,0.7905299762605436,2.2567845611730153,4.976185083389282
sparse_structure_2,2,5,2,C,2,0.1145293033579861,0.981345878787403,4.976185083389282
sparse_structure_2,2,5,2,D,2,1.5810660440634658,4.103883627678295,4.976185083389282
sparse_structure_2,2,5,2,H,2,0.3382449338849698,1.6517628721715167,4.976185083389282
sparse_structure_2,2,5,2,I,2,2.212716192535843,9.055447369314722,4.976185083389282
sparse_structure_2,2,5,2,E,2,0.0028596762440019144,0.01608810420595748,4.976185083389282
sparse_structure_2,2,5,2,J,2,0.07224218701980313,1.5096830553283833,4.976185083389282
sparse_structure_2,2,5,2,F,2,0.08395428597567928,0.1365219761766872,4.976185083389282
sparse_structure_2,2,5,1,A,3,0.0007961343756800352,0.08989335699389478,3.214996099472046
sparse_structure_2,2,5,1,G,3,1.1268879695749816,1.7121663251524306,3.214996099472046
sparse_structure_2,2,5,1,B,3,0.12718852167137776,2.2567845611730153,3.214996099472046
