Structure,Experiment,Dataset Size,Fold,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
chain_structure,2,5,1,A,1,0.9464223120713526,2.172633898210623,6.242702960968018
chain_structure,2,5,1,B,1,0.12613206475850566,0.12853765344518545,6.242702960968018
chain_structure,2,5,1,C,1,0.029585360147958456,0.194312974151992,6.242702960968018
chain_structure,2,5,2,A,1,0.010310285021133847,0.022531230928471507,1.1177740097045898
chain_structure,2,5,2,B,1,2.8183474315236587,4.8183213856016325,1.1177740097045898
chain_structure,2,5,2,C,1,0.19898380012415529,0.17699518406289663,1.1177740097045898
chain_structure,2,5,1,A,2,0.9966647454341445,2.172633898210623,0.8892149925231934
chain_structure,2,5,1,B,2,0.007455207694093927,0.0009128191611447664,0.8892149925231934
chain_structure,2,5,1,C,2,1.5657601414232252,3.6172323289332673,0.8892149925231934
chain_structure,2,5,2,A,2,1.2623168936093754,2.172633898210623,1.554516315460205
chain_structure,2,5,2,B,2,0.11762654300008582,0.07460748264444378,1.554516315460205
chain_structure,2,5,2,C,2,1.1749343724230987,1.6971217808822556,1.554516315460205
chain_structure,2,5,1,A,3,0.3208072346478944,0.14649527158799436,1.014174461364746
chain_structure,2,5,1,B,3,2.9099365702533975,4.8183213856016325,1.014174461364746
chain_structure,2,5,1,C,3,1.0370713926736956,0.12551177903267527,1.014174461364746
chain_structure,2,5,2,A,3,1.526024818637952,2.172633898210623,1.5602295398712158
chain_structure,2,5,2,B,3,0.3374433343986496,0.16538498518683495,1.5602295398712158
chain_structure,2,5,2,C,3,0.06783451543962599,0.194312974151992,1.5602295398712158
chain_structure,2,5,1,A,4,0.3730601334760663,0.14649527158799436,0.9370238780975342
chain_structure,2,5,1,B,4,2.2417802742782325,5.310165356221,0.9370238780975342
chain_structure,2,5,1,C,4,0.0188541724679959,0.194312974151992,0.9370238780975342
chain_structure,2,5,2,A,4,1.467858836088,2.172633898210623,1.7938363552093506
chain_structure,2,5,2,B,4,1.671492834784101,2.5372419366654295,1.7938363552093506
chain_structure,2,5,2,C,4,0.16281911776691063,0.17699518406289663,1.7938363552093506
chain_structure,2,5,1,A,5,0.09911956222845539,0.14649527158799436,1.0055749416351318
chain_structure,2,5,1,B,5,2.494503174920111,4.8183213856016325,1.0055749416351318
chain_structure,2,5,1,C,5,0.8626829524786497,0.12551177903267527,1.0055749416351318
chain_structure,2,5,2,A,5,1.5231781238232358,2.172633898210623,1.7426960468292236
chain_structure,2,5,2,B,5,0.44496832959389715,0.16538498518683495,1.7426960468292236
chain_structure,2,5,2,C,5,0.09300508488304178,0.194312974151992,1.7426960468292236
chain_structure,2,5,1,A,6,4.506956029161327,8.247017748465709,1.3043022155761719
chain_structure,2,5,1,B,6,1.6928880327183733,0.6937161019641749,1.3043022155761719
chain_structure,2,5,1,C,6,0.7550841185238193,0.12551177903267527,1.3043022155761719
chain_structure,2,5,2,A,6,0.03177927626203138,0.022531230928471507,1.0909554958343506
chain_structure,2,5,2,B,6,2.623183505067315,9.25246669419159,1.0909554958343506
chain_structure,2,5,2,C,6,0.10375519032524151,0.194312974151992,1.0909554958343506
chain_structure,2,5,1,A,7,4.98119385171743,8.247017748465709,0.9356131553649902
chain_structure,2,5,1,B,7,2.33884368988911,0.0009128191611447664,0.9356131553649902
chain_structure,2,5,1,C,7,0.555339141552457,0.12551177903267527,0.9356131553649902
