Structure,Experiment,Dataset Size,Fold,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
triangular_structure,4,5,1,A,1,0.5441841961202804,2.198808978971613,1.5883617401123047
triangular_structure,4,5,1,B,1,0.4630638464257273,2.825272127540305,1.5883617401123047
triangular_structure,4,5,1,C,1,0.6951542052707322,0.557152481577325,1.5883617401123047
triangular_structure,4,5,2,A,1,0.11933243219185297,2.198808978971613,2.6508729457855225
triangular_structure,4,5,2,B,1,0.7429937958523969,2.825272127540305,2.6508729457855225
triangular_structure,4,5,2,C,1,0.024066844014661803,0.21355916795504715,2.6508729457855225
triangular_structure,4,5,1,A,2,0.44139613007625267,2.198808978971613,2.097623825073242
triangular_structure,4,5,1,B,2,1.377925382649046,1.41471226712904,2.097623825073242
triangular_structure,4,5,1,C,2,1.51030291261751,0.32970089036968697,2.097623825073242
triangular_structure,4,5,2,A,2,0.015359598355974391,0.021333222423944462,2.4641082286834717
triangular_structure,4,5,2,B,2,0.5393472722336233,2.825272127540305,2.4641082286834717
triangular_structure,4,5,2,C,2,0.04915980671911357,0.21355916795504715,2.4641082286834717
triangular_structure,4,5,1,A,3,0.44602519172636335,2.198808978971613,2.0273900032043457
triangular_structure,4,5,1,B,3,1.0794725105413197,1.41471226712904,2.0273900032043457
triangular_structure,4,5,1,C,3,1.540270384893211,0.32970089036968697,2.0273900032043457
triangular_structure,4,5,2,A,3,0.010555168063560674,0.021333222423944462,2.460829496383667
triangular_structure,4,5,2,B,3,0.7985319651616049,2.825272127540305,2.460829496383667
triangular_structure,4,5,2,C,3,0.05368456951125303,0.21355916795504715,2.460829496383667
triangular_structure,4,5,1,A,4,0.33553148524213117,2.198808978971613,1.551469087600708
triangular_structure,4,5,1,B,4,0.2659098074040519,0.08370044005741456,1.551469087600708
triangular_structure,4,5,1,C,4,0.0016813126419923316,0.21355916795504715,1.551469087600708
triangular_structure,4,5,2,A,4,0.9182725008677926,2.198808978971613,2.505476951599121
triangular_structure,4,5,2,B,4,0.6030508114136911,2.825272127540305,2.505476951599121
triangular_structure,4,5,2,C,4,0.19977541604662274,0.1513095071717524,2.505476951599121
triangular_structure,4,5,1,A,5,0.5028912525580687,2.198808978971613,0.62233567237854
triangular_structure,4,5,1,B,5,0.6607920049755338,2.825272127540305,0.62233567237854
triangular_structure,4,5,1,C,5,1.1784123569341942,0.1128293045925304,0.62233567237854
triangular_structure,4,5,2,A,5,0.7436365987409524,2.198808978971613,0.6912746429443359
triangular_structure,4,5,2,B,5,0.005782832748990448,0.0028087921226814735,0.6912746429443359
triangular_structure,4,5,2,C,5,0.00036961098985076064,0.21355916795504715,0.6912746429443359
triangular_structure,4,5,1,A,6,0.398492359843289,0.14354370356279414,0.486802339553833
triangular_structure,4,5,1,B,6,1.9765338130575663,7.468789856074866,0.486802339553833
triangular_structure,4,5,1,C,6,3.3026505914008393,2.3694587436560783,0.486802339553833
triangular_structure,4,5,2,A,6,0.3939984634429577,2.198808978971613,0.797072172164917
triangular_structure,4,5,2,B,6,0.1203472202425134,0.1432612652644006,0.797072172164917
triangular_structure,4,5,2,C,6,1.1049925188846836,4.5224117078047925,0.797072172164917
triangular_structure,4,5,1,A,7,0.556121059900765,2.198808978971613,0.47089576721191406
triangular_structure,4,5,1,B,7,1.0263894931338833,2.825272127540305,0.47089576721191406
triangular_structure,4,5,1,C,7,0.48947759318993084,0.557152481577325,0.47089576721191406
triangular_structure,4,5,2,A,7,0.7118842430372867,2.198808978971613,0.9407739639282227
triangular_structure,4,5,2,B,7,1.1142049864796326,2.825272127540305,0.9407739639282227
triangular_structure,4,5,2,C,7,0.028602468020131774,0.21355916795504715,0.9407739639282227
triangular_structure,4,5,1,A,8,0.08789184266763375,0.14354370356279414,0.48581767082214355
triangular_structure,4,5,1,B,8,0.7232545320713748,2.825272127540305,0.48581767082214355
triangular_structure,4,5,1,C,8,0.629451771282409,0.1128293045925304,0.48581767082214355
triangular_structure,4,5,2,A,8,0.3468396202117716,2.198808978971613,0.4946286678314209
triangular_structure,4,5,2,B,8,0.119076279723553,0.1432612652644006,0.4946286678314209
triangular_structure,4,5,2,C,8,1.086383518662152,0.38132415620459464,0.4946286678314209
triangular_structure,4,5,1,A,9,0.2755369876923124,2.198808978971613,0.49797844886779785
triangular_structure,4,5,1,B,9,0.02682303266378898,0.04392642338759467,0.49797844886779785
triangular_structure,4,5,1,C,9,2.0043832397469625,2.3629104067871882,0.49797844886779785
triangular_structure,4,5,2,A,9,0.5021149338998219,0.38353222052052244,0.7260267734527588
triangular_structure,4,5,2,B,9,2.5187118454698703,7.468789856074866,0.7260267734527588
triangular_structure,4,5,2,C,9,1.4027193585193702,3.2631237309014307,0.7260267734527588
triangular_structure,4,5,1,A,10,0.44620781280293165,2.198808978971613,0.49376702308654785
triangular_structure,4,5,1,B,10,0.041200013142748224,0.04392642338759467,0.49376702308654785
triangular_structure,4,5,1,C,10,1.3595473044556083,1.3721172814958915,0.49376702308654785
triangular_structure,4,5,2,A,10,0.02367185076031783,0.021333222423944462,0.5305807590484619
triangular_structure,4,5,2,B,10,0.0187887573773058,0.08370044005741456,0.5305807590484619
triangular_structure,4,5,2,C,10,3.721144755742455,7.6045859522173895,0.5305807590484619
triangular_structure,4,5,1,A,11,0.27608294296612934,0.14354370356279414,0.47545337677001953
triangular_structure,4,5,1,B,11,1.1566841420129839,7.468789856074866,0.47545337677001953
triangular_structure,4,5,1,C,11,1.8791758447452118,2.3694587436560783,0.47545337677001953
triangular_structure,4,5,2,A,11,0.7607058518023975,2.198808978971613,0.6405634880065918
triangular_structure,4,5,2,B,11,0.07637147838529162,0.003480599420228131,0.6405634880065918
triangular_structure,4,5,2,C,11,0.39191404582646006,3.2565753940325406,0.6405634880065918
triangular_structure,4,5,1,A,12,2.76013581830861,8.214939531654318,1.9707632064819336
triangular_structure,4,5,1,B,12,0.7624752033340055,0.08370044005741456,1.9707632064819336
triangular_structure,4,5,1,C,12,3.467759040845388,0.557152481577325,1.9707632064819336
triangular_structure,4,5,2,A,12,0.559306210909153,2.198808978971613,3.166015625
triangular_structure,4,5,2,B,12,2.035622985369213,0.004152406717774788,3.166015625
triangular_structure,4,5,2,C,12,5.32540433358775,0.5490891444541421,3.166015625
triangular_structure,4,5,1,A,13,0.7207965730940292,2.198808978971613,1.5926616191864014
triangular_structure,4,5,1,B,13,0.013597591800653563,0.08370044005741456,1.5926616191864014
triangular_structure,4,5,1,C,13,0.015334389278567912,0.21355916795504715,1.5926616191864014
triangular_structure,4,5,2,A,13,0.7070327030176906,2.198808978971613,2.893026351928711
triangular_structure,4,5,2,B,13,1.0461824679757243,2.825272127540305,2.893026351928711
triangular_structure,4,5,2,C,13,1.2515748805939408,0.1128293045925304,2.893026351928711
triangular_structure,4,5,1,A,14,3.13906382713815,8.214939531654318,2.100644588470459
triangular_structure,4,5,1,B,14,2.2429720750403943,2.3134777809052927,2.100644588470459
