Structure,Experiment,Dataset Size,Fold,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
dense_structure,4,5,1,A,1,1.4630525057881694,3.073152895538804,12.396492004394531
dense_structure,4,5,1,D,1,0.09296188403068956,0.06083277283909718,12.396492004394531
dense_structure,4,5,1,E,1,0.00897343221044992,0.10171454479159502,12.396492004394531
dense_structure,4,5,1,F,1,1.2591603897570356,3.134742494057863,12.396492004394531
dense_structure,4,5,1,B,1,0.9053096878193645,2.424759216634923,12.396492004394531
dense_structure,4,5,1,G,1,1.5676175288231737,1.1433129009951135,12.396492004394531
dense_structure,4,5,1,H,1,0.17677964795777953,0.16537345484412874,12.396492004394531
dense_structure,4,5,1,C,1,0.2588848612673904,0.7309039830551285,12.396492004394531
dense_structure,4,5,1,I,1,1.1785905919184254,2.817752154951796,12.396492004394531
dense_structure,4,5,1,J,1,0.9298220079638102,1.662476047493623,12.396492004394531
dense_structure,4,5,1,K,1,1.776237662993381,1.1838672448823264,12.396492004394531
dense_structure,4,5,1,L,1,1.7910778355677257,0.012762085668459417,12.396492004394531
dense_structure,4,5,1,M,1,1.4888744366805102,0.6332069045420216,12.396492004394531
dense_structure,4,5,1,N,1,2.0542035788275887,1.4047300848810023,12.396492004394531
dense_structure,4,5,1,O,1,1.1715935579127288,4.155221490577906,12.396492004394531
dense_structure,4,5,1,P,1,1.1519322828470742,0.9946269572552645,12.396492004394531
dense_structure,4,5,1,Q,1,1.802825174387927,0.4786593781886037,12.396492004394531
dense_structure,4,5,1,R,1,2.443483906282534,0.9546449165047204,12.396492004394531
dense_structure,4,5,1,S,1,0.6997478862957771,0.0654314016162251,12.396492004394531
dense_structure,4,5,1,T,1,0.10372198076052133,0.13396166975745116,12.396492004394531
dense_structure,4,5,1,U,1,3.7049429620244294,2.766309669959633,12.396492004394531
dense_structure,4,5,2,A,1,1.8815687637618954,3.073152895538804,16.246495962142944
dense_structure,4,5,2,D,1,0.524159711425069,2.4055646715296835,16.246495962142944
dense_structure,4,5,2,E,1,0.22045486100939293,0.33474348376001956,16.246495962142944
dense_structure,4,5,2,F,1,0.0027622269296789653,8.530920151744205e-05,16.246495962142944
dense_structure,4,5,2,B,1,0.07541637267555773,0.012478273221308636,16.246495962142944
dense_structure,4,5,2,G,1,0.16201694970530614,0.1349316145218833,16.246495962142944
dense_structure,4,5,2,H,1,0.27086457337794045,1.0079541186710603,16.246495962142944
dense_structure,4,5,2,C,1,0.3957492665235637,0.7309039830551285,16.246495962142944
dense_structure,4,5,2,I,1,0.0010752690866919767,0.002924382245848872,16.246495962142944
dense_structure,4,5,2,J,1,1.5075082266673716,0.9254490880869931,16.246495962142944
dense_structure,4,5,2,K,1,0.7587806717855086,2.0345899094732385,16.246495962142944
dense_structure,4,5,2,L,1,0.04142195850822335,0.005586063585145759,16.246495962142944
dense_structure,4,5,2,M,1,1.2111991509789248,4.2015352585415755,16.246495962142944
dense_structure,4,5,2,N,1,2.591237749908508,5.276259988542881,16.246495962142944
dense_structure,4,5,2,O,1,2.0595362550734704,4.1009710980936065,16.246495962142944
dense_structure,4,5,2,P,1,0.7907057963091201,1.9887488616005953,16.246495962142944
dense_structure,4,5,2,Q,1,0.29410435432296134,0.9048518408522755,16.246495962142944
dense_structure,4,5,2,R,1,1.7839572648560045,6.669751001505155,16.246495962142944
dense_structure,4,5,2,S,1,0.21679344484919352,0.1500213802099688,16.246495962142944
dense_structure,4,5,2,T,1,0.3216913602036237,0.0789161218784308,16.246495962142944
dense_structure,4,5,2,U,1,1.9552546569946836,5.600613298879955,16.246495962142944
dense_structure,4,5,1,A,2,0.8059610414699664,3.073152895538804,12.284137725830078
dense_structure,4,5,1,D,2,1.2644444309935223,0.7315865921859701,12.284137725830078
dense_structure,4,5,1,E,2,0.8237658976406106,0.051598927912443644,12.284137725830078
dense_structure,4,5,1,F,2,0.5933112563387678,1.887534871364051,12.284137725830078
dense_structure,4,5,1,B,2,0.815955351734986,2.424759216634923,12.284137725830078
dense_structure,4,5,1,G,2,1.9284921598053462,1.1433129009951135,12.284137725830078
dense_structure,4,5,1,H,2,0.1902409494452621,0.16537345484412874,12.284137725830078
dense_structure,4,5,1,C,2,0.22485924061086265,0.7309039830551285,12.284137725830078
dense_structure,4,5,1,I,2,0.17373607484853812,0.08430517532451806,12.284137725830078
dense_structure,4,5,1,J,2,1.2696478403412028,0.49553489769221487,12.284137725830078
dense_structure,4,5,1,K,2,0.2349774463649683,0.170454768693924,12.284137725830078
dense_structure,4,5,1,L,2,1.9976367571585938,0.012762085668459417,12.284137725830078
dense_structure,4,5,1,M,2,0.5152356921701772,1.1826293600986415,12.284137725830078
dense_structure,4,5,1,N,2,1.5650173421634532,1.4697633579038438,12.284137725830078
dense_structure,4,5,1,O,2,1.5382642838502925,4.1009710980936065,12.284137725830078
dense_structure,4,5,1,P,2,2.0319805036251903,6.860715473904181,12.284137725830078
dense_structure,4,5,1,Q,2,0.3204671923291501,0.49196883195537894,12.284137725830078
dense_structure,4,5,1,R,2,1.2757767279554333,3.5321305668523517,12.284137725830078
dense_structure,4,5,1,S,2,1.8840686394165929,4.092115320040704,12.284137725830078
dense_structure,4,5,1,T,2,0.3264735240764377,1.2651179010089801,12.284137725830078
dense_structure,4,5,1,U,2,1.4079216044063951,0.010437073368977565,12.284137725830078
dense_structure,4,5,2,A,2,0.001641421466089827,0.0003185087704740616,17.926811695098877
dense_structure,4,5,2,D,2,0.8919790242078864,2.4055646715296835,17.926811695098877
dense_structure,4,5,2,E,2,0.007174186286286665,0.10171454479159502,17.926811695098877
dense_structure,4,5,2,F,2,1.394470697603905,3.134742494057863,17.926811695098877
dense_structure,4,5,2,B,2,0.547291370714133,0.3445933544506085,17.926811695098877
dense_structure,4,5,2,G,2,0.5097008386989902,2.277244280946775,17.926811695098877
dense_structure,4,5,2,H,2,0.15409903008239892,1.0079541186710603,17.926811695098877
dense_structure,4,5,2,C,2,0.223659315272965,0.7309039830551285,17.926811695098877
dense_structure,4,5,2,I,2,0.1811290709227325,0.28346400422206597,17.926811695098877
dense_structure,4,5,2,J,2,0.7482191612543085,1.848535316316557,17.926811695098877
dense_structure,4,5,2,K,2,1.2269290901616847,2.5331497480252363,17.926811695098877
dense_structure,4,5,2,L,2,7.468667614121921e-06,0.005586063585145759,17.926811695098877
dense_structure,4,5,2,M,2,0.6815166592057575,1.1826293600986415,17.926811695098877
dense_structure,4,5,2,N,2,3.763209217242393,7.5629405226556266,17.926811695098877
dense_structure,4,5,2,O,2,0.44242050139618544,3.524111590872773,17.926811695098877
dense_structure,4,5,2,P,2,1.3627539041375698,3.61776102715047,17.926811695098877
dense_structure,4,5,2,Q,2,0.6861253589311026,0.4786593781886037,17.926811695098877
dense_structure,4,5,2,R,2,1.8619825917018866,3.5321305668523517,17.926811695098877
dense_structure,4,5,2,S,2,2.7107020730968916,1.2166537472692276,17.926811695098877
dense_structure,4,5,2,T,2,1.5544598363038666,1.3727961205949015,17.926811695098877
dense_structure,4,5,2,U,2,1.7613423312928103,0.002327173443158236,17.926811695098877
dense_structure,4,5,1,A,3,1.2623544620924414,3.073152895538804,11.987153768539429
dense_structure,4,5,1,D,3,1.2358597890712986,2.4055646715296835,11.987153768539429
dense_structure,4,5,1,E,3,0.7155665014709353,0.07146927384118164,11.987153768539429
dense_structure,4,5,1,F,3,1.2300775328756761,3.134742494057863,11.987153768539429
dense_structure,4,5,1,B,3,0.12480514992911898,0.1196467959265192,11.987153768539429
dense_structure,4,5,1,G,3,1.8097494192993604,1.1431223154595698,11.987153768539429
dense_structure,4,5,1,H,3,0.20266354938347264,1.0079541186710603,11.987153768539429
dense_structure,4,5,1,C,3,0.1773291964658842,0.7309039830551285,11.987153768539429
dense_structure,4,5,1,I,3,2.475633569693761,1.4503406900654816,11.987153768539429
dense_structure,4,5,1,J,3,0.8144909028851346,0.9848488065201743,11.987153768539429
dense_structure,4,5,1,K,3,3.580465818084129,1.538709547734712,11.987153768539429
dense_structure,4,5,1,L,3,0.8464486512262379,0.00529514235237018,11.987153768539429
dense_structure,4,5,1,M,3,0.9233916960775164,0.10810227571943139,11.987153768539429
dense_structure,4,5,1,N,3,0.1875618667169899,0.20413600576782573,11.987153768539429
dense_structure,4,5,1,O,3,1.4524559137940103,3.1928176280175387,11.987153768539429
dense_structure,4,5,1,P,3,0.06662260074595817,0.08443890475703375,11.987153768539429
dense_structure,4,5,1,Q,3,0.061913421608342595,0.05246691552493182,11.987153768539429
dense_structure,4,5,1,R,3,1.4869548913970783,1.7663721345063734,11.987153768539429
dense_structure,4,5,1,S,3,2.6742235933542178,3.5942589188692784,11.987153768539429
dense_structure,4,5,1,T,3,3.2413536787586574,0.2444368120920245,11.987153768539429
dense_structure,4,5,1,U,3,0.544486461996927,0.2703623335366814,11.987153768539429
dense_structure,4,5,2,A,3,1.5734291738706214,3.073152895538804,16.214032411575317
dense_structure,4,5,2,D,3,1.883816201548128,1.2028300642287,16.214032411575317
dense_structure,4,5,2,E,3,0.00835605375326344,0.10171454479159502,16.214032411575317
dense_structure,4,5,2,F,3,0.4229959260099252,0.239647465665713,16.214032411575317
dense_structure,4,5,2,B,3,1.2029116130798014,2.424759216634923,16.214032411575317
dense_structure,4,5,2,G,3,1.8623272516213352,1.1433129009951135,16.214032411575317
dense_structure,4,5,2,H,3,1.5367406009912645,0.5055386885025749,16.214032411575317
dense_structure,4,5,2,C,3,0.05943495087017486,0.16579613891554357,16.214032411575317
dense_structure,4,5,2,I,3,0.2581341927993852,0.08430517532451806,16.214032411575317
dense_structure,4,5,2,J,3,0.8431271114149811,1.848535316316557,16.214032411575317
dense_structure,4,5,2,K,3,3.968235919159969,7.811795969282299,16.214032411575317
dense_structure,4,5,2,L,3,0.0004839050600467538,0.005586063585145759,16.214032411575317
dense_structure,4,5,2,M,3,0.031153384577537135,0.17619595023606263,16.214032411575317
dense_structure,4,5,2,N,3,2.90511856399132,5.276259988542881,16.214032411575317
dense_structure,4,5,2,O,3,0.007126859802221115,1.3440084237905476e-06,16.214032411575317
dense_structure,4,5,2,P,3,0.026230847547277378,1.9887488616005953,16.214032411575317
dense_structure,4,5,2,Q,3,0.6120843360189367,0.3499909088223851,16.214032411575317
dense_structure,4,5,2,R,3,3.3328069935451388,6.669751001505155,16.214032411575317
dense_structure,4,5,2,S,3,0.16993105280786724,0.09541713534979139,16.214032411575317
dense_structure,4,5,2,T,3,1.2202755833914436,0.08746758011272171,16.214032411575317
dense_structure,4,5,2,U,3,2.836174272882935,0.010437073368977565,16.214032411575317
dense_structure,4,5,1,A,4,0.1208131940966192,0.06517102657494334,11.776092767715454
dense_structure,4,5,1,D,4,1.0783064142896444,0.6811016690245102,11.776092767715454
dense_structure,4,5,1,E,4,1.097779660086985,2.426535054283939,11.776092767715454
dense_structure,4,5,1,F,4,1.210310163715862,3.5841412499107372,11.776092767715454
dense_structure,4,5,1,B,4,1.0065839402519812,2.424759216634923,11.776092767715454
dense_structure,4,5,1,G,4,1.7776912827385658,1.1433129009951135,11.776092767715454
dense_structure,4,5,1,H,4,0.7509498310454955,0.5055386885025749,11.776092767715454
dense_structure,4,5,1,C,4,0.25246556573817913,0.7309039830551285,11.776092767715454
dense_structure,4,5,1,I,4,1.2375780506832879,2.817752154951796,11.776092767715454
dense_structure,4,5,1,J,4,0.050966002755343534,0.0800197411096009,11.776092767715454
dense_structure,4,5,1,K,4,0.41913387571312366,1.382458489254744,11.776092767715454
dense_structure,4,5,1,L,4,1.9200717313077078,0.012762085668459417,11.776092767715454
dense_structure,4,5,1,M,4,0.0242320183002316,0.17619595023606263,11.776092767715454
dense_structure,4,5,1,N,4,1.658403566661629,2.4286236170065445,11.776092767715454
dense_structure,4,5,1,O,4,0.8492198291405761,3.1928176280175387,11.776092767715454
dense_structure,4,5,1,P,4,0.14439525623718402,0.16837275660413378,11.776092767715454
