Structure,Experiment,Dataset Size,Fold,Node,Iteration,KL Divergence NeuralBN,KL Divergence TraditionalBN,Training Time NeuralBN
triangular_structure,6,5,1,A,1,0.04716409334623893,0.477510011153662,1.6325008869171143
triangular_structure,6,5,1,B,1,0.018125182919966953,0.03119698939230213,1.6325008869171143
triangular_structure,6,5,1,C,1,0.5376169567525109,2.4846229455765543,1.6325008869171143
triangular_structure,6,5,2,A,1,0.12146305588218673,0.477510011153662,4.218932628631592
triangular_structure,6,5,2,B,1,1.4371427139831763,3.6641594731121057,4.218932628631592
triangular_structure,6,5,2,C,1,1.6878848877585946,1.2579978877864937,4.218932628631592
triangular_structure,6,5,1,A,2,7.357533657732004e-05,0.477510011153662,1.922088861465454
triangular_structure,6,5,1,B,2,0.0330294668436642,0.03119698939230213,1.922088861465454
triangular_structure,6,5,1,C,2,1.1090989455645173,4.50683849568044,1.922088861465454
triangular_structure,6,5,2,A,2,0.14064277442939552,0.477510011153662,3.037205934524536
triangular_structure,6,5,2,B,2,0.0038003930762275165,0.003971206997263901,3.037205934524536
triangular_structure,6,5,2,C,2,1.6631471958632282,4.50683849568044,3.037205934524536
triangular_structure,6,5,1,A,3,0.4313877125017692,0.461907976522712,2.1344313621520996
triangular_structure,6,5,1,B,3,0.9925775327304238,3.6641594731121057,2.1344313621520996
triangular_structure,6,5,1,C,3,1.4218759457989294,1.2579978877864937,2.1344313621520996
triangular_structure,6,5,2,A,3,0.03583626238665199,0.477510011153662,2.6729605197906494
triangular_structure,6,5,2,B,3,0.12037209990948615,0.002658452998589734,2.6729605197906494
triangular_structure,6,5,2,C,3,0.23256712112096678,0.059206573634822,2.6729605197906494
triangular_structure,6,5,1,A,4,0.0050027374632017375,0.477510011153662,2.217655897140503
triangular_structure,6,5,1,B,4,0.032307462526883504,0.03119698939230213,2.217655897140503
triangular_structure,6,5,1,C,4,2.668495228547579,7.869580357951642,2.217655897140503
triangular_structure,6,5,2,A,4,0.10118355322018305,0.477510011153662,3.202500581741333
triangular_structure,6,5,2,B,4,1.1174180195270793,3.6641594731121057,3.202500581741333
triangular_structure,6,5,2,C,4,0.07899753811362473,0.02096661298716583,3.202500581741333
triangular_structure,6,5,1,A,5,0.08250826397844073,0.477510011153662,2.1430575847625732
triangular_structure,6,5,1,B,5,0.010628451135461393,0.016271344196108848,2.1430575847625732
triangular_structure,6,5,1,C,5,1.3328907307398614,2.2547951682355993,2.1430575847625732
triangular_structure,6,5,2,A,5,0.24356428709845263,0.21690029612183243,2.267972469329834
triangular_structure,6,5,2,B,5,0.1894524033124432,0.03119698939230213,2.267972469329834
triangular_structure,6,5,2,C,5,1.4755276384375604,7.199317201867983,2.267972469329834
triangular_structure,6,5,1,A,6,0.07311531147023284,0.477510011153662,2.844787836074829
triangular_structure,6,5,1,B,6,1.2932879171647378,3.6641594731121057,2.844787836074829
triangular_structure,6,5,1,C,6,1.1588613300638697,1.2579978877864937,2.844787836074829
triangular_structure,6,5,2,A,6,0.06180715397366922,0.477510011153662,2.138495683670044
triangular_structure,6,5,2,B,6,0.18246751481460236,0.17620080760621906,2.138495683670044
triangular_structure,6,5,2,C,6,0.013663044604521474,2.4846229455765543,2.138495683670044
triangular_structure,6,5,1,A,7,0.05542752509811681,0.477510011153662,2.0603647232055664
triangular_structure,6,5,1,B,7,0.0821103458448787,0.03119698939230213,2.0603647232055664
triangular_structure,6,5,1,C,7,1.4253586087819103,4.50683849568044,2.0603647232055664
triangular_structure,6,5,2,A,7,0.04013451167824494,0.477510011153662,2.098299503326416
triangular_structure,6,5,2,B,7,0.2675757076794326,0.17620080760621906,2.098299503326416
triangular_structure,6,5,2,C,7,0.0943015171340422,1.2579978877864937,2.098299503326416
triangular_structure,6,5,1,A,8,0.06237838108430971,0.477510011153662,2.236971378326416
triangular_structure,6,5,1,B,8,1.047442188425431,3.6641594731121057,2.236971378326416
triangular_structure,6,5,1,C,8,0.06552896089530746,0.07257196500517998,2.236971378326416
triangular_structure,6,5,2,A,8,0.11728840231624528,0.477510011153662,3.374673366546631
triangular_structure,6,5,2,B,8,0.05247712231749141,0.003971206997263901,3.374673366546631
triangular_structure,6,5,2,C,8,0.458301530939859,2.4846229455765543,3.374673366546631
triangular_structure,6,5,1,A,9,0.056066734426474,0.477510011153662,2.028006076812744
triangular_structure,6,5,1,B,9,0.28333418671326205,0.03119698939230213,2.028006076812744
